갈래,업체명,권역,시도,업체명,허가현황,자료출처
중간처분(소각),(주)에너지네트웍,경상권역,부산광역시,(주)에너지네트웍,중간처분업 · 처리방법 소각 · 낙동강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),에이치엘비에너지주식회사,경상권역,부산광역시,에이치엘비에너지주식회사,중간처분업 · 처리방법 소각 · 낙동강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)범우(울산),경상권역,울산광역시,(주)범우(울산),중간처분업 · 처리방법 소각 · 낙동강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)유니큰 온산공장,경상권역,울산광역시,(주)유니큰 온산공장,중간처분업 · 처리방법 소각 · 낙동강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)코엔텍,경상권역,울산광역시,(주)코엔텍,중간처분업 · 처리방법 소각 · 낙동강유역환경청 / 최종처분업 · 처리방법 매립 · 낙동강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)토탈,경상권역,울산광역시,(주)토탈,중간처분업 · 처리방법 소각 · 낙동강유역환경청 / 종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
중간처분(소각),NC울산(주)-처리자,경상권역,울산광역시,NC울산(주)-처리자,중간처분업 · 처리방법 소각 · 낙동강유역환경청 / 중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
중간처분(소각),(주)가나에너지,수도권,경기도,(주)가나에너지,중간처분업 · 처리방법 소각 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)그린스코,수도권,인천광역시,(주)그린스코,중간처분업 · 처리방법 소각 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)이알지서비스,수도권,인천광역시,(주)이알지서비스,중간처분업 · 처리방법 소각 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)케이비아이텍,수도권,인천광역시,(주)케이비아이텍,중간처분업 · 처리방법 소각 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)와이엔텍,전라권역,전라남도,(주)와이엔텍,중간처분업 · 처리방법 소각 · 영산강유역환경청 / 중간처분업 · 처리방법 기타 · 영산강유역환경청 / 최종처분업 · 처리방법 매립 · 영산강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),케이씨환경서비스(주)여수사업부(중간)-화치,전라권역,전라남도,케이씨환경서비스(주)여수사업부(중간)-화치,중간처분업 · 처리방법 소각 · 영산강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),한솔이엠이(주)군산사업소,전라권역,전북특별자치도,한솔이엠이(주)군산사업소,중간처분업 · 처리방법 소각 · 전북지방환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)대성에코에너지센터,충청권역,충청남도,(주)대성에코에너지센터,중간처분업 · 처리방법 소각 · 금강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)영흥산업환경,충청권역,충청남도,(주)영흥산업환경,중간처분업 · 처리방법 소각 · 금강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),충청환경에너지(주),충청권역,충청남도,충청환경에너지(주),중간처분업 · 처리방법 소각 · 금강유역환경청,14 폐기물처리업체 전국취합
중간처분(소각),(주)다나에너지솔루션,충청권역,충청북도,(주)다나에너지솔루션,중간처분업 · 처리방법 소각 · 금강유역환경청,14 폐기물처리업체 전국취합
중간처분(그 외),(주)봉수산업 김해사업소,경상권역,경상남도,(주)봉수산업 김해사업소,중간처분업 · 처리방법 기타 · 낙동강유역환경청 / 중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
중간처분(그 외),학산금속공업(주),경상권역,경상남도,학산금속공업(주),중간처분업 · 처리방법 기타 · 낙동강유역환경청 / 중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
중간처분(그 외),(주)보광,경상권역,경상북도,(주)보광,중간처분업 · 처리방법 기타 · 대구지방환경청,14 폐기물처리업체 전국취합
중간처분(그 외),오케이테크,경상권역,경상북도,오케이테크,중간처분업 · 처리방법 기타 · 대구지방환경청 / 종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
중간처분(그 외),(주)대흥금속,경상권역,대구광역시,(주)대흥금속,중간처분업 · 처리방법 기타 · 대구지방환경청,14 폐기물처리업체 전국취합
중간처분(그 외),(주)포앤테크,수도권,경기도,(주)포앤테크,중간처분업 · 처리방법 기타 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(그 외),(주)하나이앤에스(처리),수도권,경기도,(주)하나이앤에스(처리),중간처분업 · 처리방법 기타 · 한강유역환경청 / 중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
중간처분(그 외),대덕피에스디(주),수도권,경기도,대덕피에스디(주),중간처분업 · 처리방법 기타 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(그 외),대한케미칼(주),수도권,경기도,대한케미칼(주),중간처분업 · 처리방법 기타 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(그 외),성림산업(주),수도권,경기도,성림산업(주),중간처분업 · 처리방법 기타 · 한강유역환경청 / 종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
중간처분(그 외),에스지개발(주)화성지점,수도권,경기도,에스지개발(주)화성지점,중간처분업 · 처리방법 기타 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(그 외),에스티에코(주),수도권,경기도,에스티에코(주),중간처분업 · 처리방법 기타 · 한강유역환경청,14 폐기물처리업체 전국취합
중간처분(그 외),(유)와이에스산업,전라권역,전북특별자치도,(유)와이에스산업,중간처분업 · 처리방법 기타 · 전북지방환경청,14 폐기물처리업체 전국취합
중간처분(그 외),(주)태평에어앤워터,충청권역,충청남도,(주)태평에어앤워터,중간처분업 · 처리방법 기타 · 금강유역환경청,14 폐기물처리업체 전국취합
중간처분(그 외),(주)디와이솔루션-진천,충청권역,충청북도,(주)디와이솔루션-진천,중간처분업 · 처리방법 기타 · 금강유역환경청,14 폐기물처리업체 전국취합
중간처분(그 외),(주)썬에너지,충청권역,충청북도,(주)썬에너지,중간처분업 · 처리방법 기타 · 금강유역환경청 / 종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
중간처분(그 외),(주)천호금속 진천공장,충청권역,충청북도,(주)천호금속 진천공장,중간처분업 · 처리방법 기타 · 금강유역환경청 / 중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)뉴보텍 문막공장,강원권역,강원특별자치도,(주)뉴보텍 문막공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사회복지법인 굿피플우리복지재단,강원권역,강원특별자치도,사회복지법인 굿피플우리복지재단,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(사)행복한 오늘,경상권역,경상남도,(사)행복한 오늘,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)BGR메탈,경상권역,경상남도,(주)BGR메탈,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)건양메탈,경상권역,경상남도,(주)건양메탈,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)다우링에너지,경상권역,경상남도,(주)다우링에너지,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)대영에너지,경상권역,경상남도,(주)대영에너지,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동림산업,경상권역,경상남도,(주)동림산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동방유화,경상권역,경상남도,(주)동방유화,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동산리싸이클링,경상권역,경상남도,(주)동산리싸이클링,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동서,경상권역,경상남도,(주)동서,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동운크린텍,경상권역,경상남도,(주)동운크린텍,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)디케이유업,경상권역,경상남도,(주)디케이유업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)미래텍,경상권역,경상남도,(주)미래텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)바이텍,경상권역,경상남도,(주)바이텍,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)비알피,경상권역,경상남도,(주)비알피,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)비에스씨,경상권역,경상남도,(주)비에스씨,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)삼육특수유제,경상권역,경상남도,(주)삼육특수유제,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)삼호에너지,경상권역,경상남도,(주)삼호에너지,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)세양루브,경상권역,경상남도,(주)세양루브,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)수성크린텍,경상권역,경상남도,(주)수성크린텍,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)신해테크,경상권역,경상남도,(주)신해테크,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)신화테크,경상권역,경상남도,(주)신화테크,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)아시아에너지(지정),경상권역,경상남도,(주)아시아에너지(지정),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)안평양산지점,경상권역,경상남도,(주)안평양산지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)어반오일,경상권역,경상남도,(주)어반오일,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)영신금속김해공장,경상권역,경상남도,(주)영신금속김해공장,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)유피,경상권역,경상남도,(주)유피,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)제이케이유화,경상권역,경상남도,(주)제이케이유화,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)제일자원,경상권역,경상남도,(주)제일자원,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)천강,경상권역,경상남도,(주)천강,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)케이지,경상권역,경상남도,(주)케이지,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)코바,경상권역,경상남도,(주)코바,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)태원케미칼,경상권역,경상남도,(주)태원케미칼,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)티에스케이프리텍 밀양지점,경상권역,경상남도,(주)티에스케이프리텍 밀양지점,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)혁진 김해공장,경상권역,경상남도,(주)혁진 김해공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)화창,경상권역,경상남도,(주)화창,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,가야 이엔에스,경상권역,경상남도,가야 이엔에스,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,경남제약(주),경상권역,경상남도,경남제약(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,그린비 정유,경상권역,경상남도,그린비 정유,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대경케미칼(주),경상권역,경상남도,대경케미칼(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대림,경상권역,경상남도,대림,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대한민국상이군경회 김해사업소,경상권역,경상남도,대한민국상이군경회 김해사업소,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대한화학(처리),경상권역,경상남도,대한화학(처리),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대흥케미칼,경상권역,경상남도,대흥케미칼,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,동광(주),경상권역,경상남도,동광(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,동남RC,경상권역,경상남도,동남RC,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,동양금속공업사,경상권역,경상남도,동양금속공업사,최종 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,디에너지주식회사,경상권역,경상남도,디에너지주식회사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사단법인 장애인녹색일자리사랑회,경상권역,경상남도,사단법인 장애인녹색일자리사랑회,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,서남환경에너지주식회사,경상권역,경상남도,서남환경에너지주식회사,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,에너지산업,경상권역,경상남도,에너지산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,에코플루이드,경상권역,경상남도,에코플루이드,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,여주케미컬,경상권역,경상남도,여주케미컬,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,옥성코아,경상권역,경상남도,옥성코아,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,우성메탈,경상권역,경상남도,우성메탈,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,우성에코텍(주)유테크 영남지점,경상권역,경상남도,우성에코텍(주)유테크 영남지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,이레산업,경상권역,경상남도,이레산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 디에스아이,경상권역,경상남도,주식회사 디에스아이,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 이블루,경상권역,경상남도,주식회사 이블루,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,준스틸텍,경상권역,경상남도,준스틸텍,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,진우정유,경상권역,경상남도,진우정유,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,태산테크,경상권역,경상남도,태산테크,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,태성ENG,경상권역,경상남도,태성ENG,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,태영케미컬(주),경상권역,경상남도,태영케미컬(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,피엘비(PLB),경상권역,경상남도,피엘비(PLB),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,하나DS,경상권역,경상남도,하나DS,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,하성정유,경상권역,경상남도,하성정유,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한국포리머,경상권역,경상남도,한국포리머,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한일루켐(주),경상권역,경상남도,한일루켐(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,현대드럼(지정폐기물),경상권역,경상남도,현대드럼(지정폐기물),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,현대드럼투(주),경상권역,경상남도,현대드럼투(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,홍징자원(주),경상권역,경상남도,홍징자원(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)녹색에너텍,경상권역,경상북도,(주)녹색에너텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동산에스엔알 영천공장,경상권역,경상북도,(주)동산에스엔알 영천공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)보성산업환경,경상권역,경상북도,(주)보성산업환경,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)세기리텍,경상권역,경상북도,(주)세기리텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)세화이에스,경상권역,경상북도,(주)세화이에스,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)신디프,경상권역,경상북도,(주)신디프,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)영한금속,경상권역,경상북도,(주)영한금속,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)지엠텍 김천지점,경상권역,경상북도,(주)지엠텍 김천지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)클린솔루션,경상권역,경상북도,(주)클린솔루션,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,DK메탈,경상권역,경상북도,DK메탈,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,베페사징크코리아주식회사,경상권역,경상북도,베페사징크코리아주식회사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,벧엘산업,경상권역,경상북도,벧엘산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,양정산업주식회사 경주지점,경상권역,경상북도,양정산업주식회사 경주지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 승헌 제2공장,경상권역,경상북도,주식회사 승헌 제2공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,주식회사 징크옥사이드코퍼레이션,경상권역,경상북도,주식회사 징크옥사이드코퍼레이션,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,타운마이닝캄파니(주),경상권역,경상북도,타운마이닝캄파니(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,호경산업 영천공장,경상권역,경상북도,호경산업 영천공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,사회복지법인 대한민국보훈복지재단(대산환경사업단),경상권역,대구광역시,사회복지법인 대한민국보훈복지재단(대산환경사업단),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,진양상사,경상권역,대구광역시,진양상사,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)고려화학,경상권역,부산광역시,(주)고려화학,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)금산,경상권역,부산광역시,(주)금산,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동방비에프,경상권역,부산광역시,(주)동방비에프,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)문창산업,경상권역,부산광역시,(주)문창산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)정산인터내셔널,경상권역,부산광역시,(주)정산인터내셔널,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대호수지,경상권역,부산광역시,대호수지,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,동락화학공업사,경상권역,부산광역시,동락화학공업사,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,새광엔텍,경상권역,부산광역시,새광엔텍,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,천광산업,경상권역,부산광역시,천광산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한솔환경,경상권역,부산광역시,한솔환경,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)네오 - 1공장,경상권역,울산광역시,(주)네오 - 1공장,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)네오 - 2공장,경상권역,울산광역시,(주)네오 - 2공장,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)동신화학,경상권역,울산광역시,(주)동신화학,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)명신정유(처리자),경상권역,울산광역시,(주)명신정유(처리자),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)보성정유,경상권역,울산광역시,(주)보성정유,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)비봉케미칼,경상권역,울산광역시,(주)비봉케미칼,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)신흥유업,경상권역,울산광역시,(주)신흥유업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)씨에스씨,경상권역,울산광역시,(주)씨에스씨,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)에너텍(울산),경상권역,울산광역시,(주)에너텍(울산),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)에코솔루텍,경상권역,울산광역시,(주)에코솔루텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)유수에너지,경상권역,울산광역시,(주)유수에너지,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)일진신소재,경상권역,울산광역시,(주)일진신소재,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)화성,경상권역,울산광역시,(주)화성,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,GS에코메탈(주),경상권역,울산광역시,GS에코메탈(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,고려아연(주) 온산제련소,경상권역,울산광역시,고려아연(주) 온산제련소,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,대흥산업(주),경상권역,울산광역시,대흥산업(주),최종 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,덕화산업,경상권역,울산광역시,덕화산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,명성기업(주),경상권역,울산광역시,명성기업(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,명진산업,경상권역,울산광역시,명진산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,삼영기업(주),경상권역,울산광역시,삼영기업(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,수성에스피시티(주),경상권역,울산광역시,수성에스피시티(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,엘에스니꼬 동제련(주),경상권역,울산광역시,엘에스니꼬 동제련(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,예림케미칼필터,경상권역,울산광역시,예림케미칼필터,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,온산서가산업,경상권역,울산광역시,온산서가산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,우신산업,경상권역,울산광역시,우신산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한길(주),경상권역,울산광역시,한길(주),종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,한원정밀화학(주),경상권역,울산광역시,한원정밀화학(주),중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(사)원전지역장애인고용창출협회 경기사무소,수도권,경기도,(사)원전지역장애인고용창출협회 경기사무소,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(사)한국지체장애인협회 김포사업소,수도권,경기도,(사)한국지체장애인협회 김포사업소,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)광진화학,수도권,경기도,(주)광진화학,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)광진화학엠티브이지점,수도권,경기도,(주)광진화학엠티브이지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)교우산업,수도권,경기도,(주)교우산업,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)교우산업 평택공장,수도권,경기도,(주)교우산업 평택공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)그린에너지,수도권,경기도,(주)그린에너지,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)대생산업,수도권,경기도,(주)대생산업,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)대양피앤티,수도권,경기도,(주)대양피앤티,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)드럼코리아,수도권,경기도,(주)드럼코리아,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)디엠코리아,수도권,경기도,(주)디엠코리아,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)리코코리아,수도권,경기도,(주)리코코리아,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)리크린폼,수도권,경기도,(주)리크린폼,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)삼우화학 안산지점,수도권,경기도,(주)삼우화학 안산지점,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)삼창유화,수도권,경기도,(주)삼창유화,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)상신금속,수도권,경기도,(주)상신금속,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)서울리사이클링,수도권,경기도,(주)서울리사이클링,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)서원,수도권,경기도,(주)서원,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)서원화성공장,수도권,경기도,(주)서원화성공장,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)수도권서부자원순환센터,수도권,경기도,(주)수도권서부자원순환센터,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)씨엠케이페인트사업부,수도권,경기도,(주)씨엠케이페인트사업부,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)에이치에스켐텍,수도권,경기도,(주)에이치에스켐텍,중간 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)엔에이치리사이텍컴퍼니,수도권,경기도,(주)엔에이치리사이텍컴퍼니,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
종합재활용,(주)연화인텍,수도권,경기도,(주)연화인텍,종합 재활용업 · 처리방법 재활용,14 폐기물처리업체 전국취합
